94.3530968732,43.8333333333,1012.9792146,2019-06-17T06:22:11.300000
91.4490548036,43.8333333333,1012.9792146,2019-06-17T06:22:11.300000
38.8822797025,43.8333333333,1012.9792146,2019-06-17T06:22:11.400000
38.8822797025,43.8333333333,1012.9792146,2019-06-17T06:22:11.400000
8.03883220679,43.8333333333,1012.9792146,2019-06-17T06:22:11.400000
8.03883220679,43.8333333333,1012.9792146,2019-06-17T06:22:11.400000
8.03883220679,43.8333333333,1012.9792146,2019-06-17T06:22:11.400000
8.03883220679,43.8333333333,1012.9792146,2019-06-17T06:22:11.500000
8.03883220679,43.8333333333,1012.9792146,2019-06-17T06:22:11.500000
20.0703815184,43.8333333333,1012.9792146,2019-06-17T06:22:11.500000
